total 17
otherwise 17
broad 17
sum 17
proper 17
iowa 17
collect 17
observation 17
utterance 17
shall 17
derivation 17
implementation 17
finding 17
guide 17
hebrew 17
outline 17
online 17
charge 17
forth 17
liar 17
brian 17
official 17
court 17
planck 17
investigation 17
guideline 17
basilus 17
holland 17
abstracts 17
interactive 17
cooperation 17
humanities 17
ascii 17
fundamental 17
israel 17
studies 17
republic 17
critical 17
minimalist 17
portuguese 17
zur 17
clausal 17
amta 17
vassar 17
tor 17
verga 17
strong 16
ll 16
que 16
ms 16
da 16
ignore 16
opinion 16
nor 16
woman 16
extra 16
harri 16
reaction 16
specify 16
low 16
plain 16
company 16
qualification 16
locate 16
body 16
action 16
subscribe 16
analyze 16
motivation 16
connection 16
turn 16
nichol 16
underlie 16
size 16
accessible 16
ftp 16
helen 16
suitable 16
half 16
pre 16
substantial 16
dynamic 16
avoid 16
formation 16
video 16
film 16
tom 16
morpheme 16
bubbler 16
dative 16
itself 16
hoekstra 16
identical 16
achieve 16
prediction 16
variable 16
symbol 16
pacific 16
bernard 16
moderator 16
usc 16
animate 16
acquire 16
cluster 16
park 16
simon 16
asium 16
nlg 16
spoken 16
philadelphium 16
commercial 16
gesture 16
att 16
scotland 16
sunday 16
finland 16
incl 16
teresa 16
anna 16
evaluate 16
par 16
thematisation 16
brno 16
uci 16
leipzig 16
whmovement 16
carnie 16
kayne 16
sigphon 16
thoma 15
inform 15
undergraduate 15
neither 15
agree 15
eric 15
late 15
blackwell 15
casemark 15
mine 15
segment 15
deletion 15
sil 15
writer 15
angele 15
diversity 15
active 15
curriculum 15
convention 15
sex 15
arise 15
adopt 15
sun 15
sexist 15
off 15
croft 15
conceptual 15
joan 15
notify 15
search 15
familiar 15
vocabulary 15
grateful 15
son 15
urbana 15
combine 15
diachronic 15
tokyo 15
postfach 15
im 15
wolfgang 15
period 15
attract 15
attitude 15
alexis 15
yale 15
automate 15
belgium 15
constituent 15
assist 15
engine 15
annotation 15
velardus 15
performance 15
comprehensive 15
bus 15
langage 15
cameraready 15
neural 15
optional 15
elizabeth 15
info 15
banquet 15
edite 15
reduce 15
wp 15
cl 15
proceeding 15
ea 15
speakers 15
extension 15
grenoble 15
ship 15
ilsa 15
arrangement 15
ontology 15
claw 15
specifically 14
tradition 14
quebec 14
facility 14
ie 14
absence 14
surprise 14
bell 14
tape 14
bear 14
wherea 14
tend 14
ever 14
cv 14
activity 14
sorry 14
war 14
president 14
cite 14
sole 14
lie 14
onepage 14
historically 14
lose 14
christian 14
cf 14
imply 14
string 14
extensive 14
difficult 14
primary 14
novel 14
borrow 14
implicature 14
emerge 14
solution 14
paolum 14
value 14
contents 14
grammaticalization 14
vi 14
complexity 14
combination 14
england 14
nonnative 14
evolution 14
margin 14
hope 14
editorial 14
finnish 14
gesellschaft 14
alex 14
adaptive 14
parameter 14
target 14
kim 14
agent 14
cancellation 14
prosody 14
promote 14
academy 14
bruce 14
quantitative 14
keyword 14
rug 14
fur 14
jussieu 14
gr 14
linguistlist 14
dfki 14
gbp 14
isus 14
roberto 14
lf 14
luton 14
constraintbase 14
conflit 14
advantage 13
salary 13
upenn 13
accomodation 13
wonder 13
scientist 13
oral 13
thematic 13
citation 13
classical 13
impossible 13
everyone 13
map 13
possibly 13
demand 13
completely 13
belief 13
obvious 13
subscriber 13
archive 13
king 13
higher 13
psychological 13
preserve 13
exclude 13
hill 13
down 13
benjus 13
observe 13
identification 13
attest 13
nebraska 13
accent 13
thanks 13
policy 13
tony 13
finally 13
light 13
dollar 13
fountain 13
cross 13
martinez 13
innovation 13
topics 13
directory 13
ic 13
icelandic 13
distance 13
identity 13
perceive 13
hfl 13
illustrate 13
rutger 13
bilingualism 13
afternoon 13
operation 13
industrial 13
linda 13
recording 13
presenter 13
conclude 13
modify 13
china 13
perfect 13
payable 13
initiative 13
referee 13
assess 13
display 13
articulatory 13
phil 13
routledge 13
scheme 13
maryland 13
adam 13
esol 13
universit 13
deborah 13
guvax 13
coordinator 13
strongly 13
maintenance 13
aix 13
garland 13
alternate 13
tuebingen 13
irvine 13
cm 13
degruyter 13
esslli 13
console 13
noon 13
hindus 13
iro 13
summarization 13
taln 13
rocmelium 13
kingdom 12
attach 12
ff 12
restrict 12
saarbruecken 12
essential 12
decide 12
fail 12
systemic 12
modality 12
suny 12
incorporate 12
skill 12
enquiry 12
miss 12
vv 12
thought 12
appointment 12
interview 12
equal 12
existence 12
opposite 12
couple 12
translate 12
live 12
certainly 12
sometime 12
judith 12
johanna 12
wrong 12
sussex 12
root 12
uib 12
picture 12
crosslinguistic 12
li 12
top 12
independent 12
hardly 12
reservation 12
modifier 12
availability 12
procedure 12
synchronic 12
correspond 12
northern 12
specialist 12
song 12
throughout 12
necessarily 12
attribute 12
adjacent 12
distinct 12
merge 12
wisconsin 12
hearer 12
trouble 12
systematic 12
audience 12
grant 12
immediately 12
intuition 12
region 12
wale 12
hence 12
harvard 12
arrange 12
duration 12
master 12
daily 12
scott 12
sarah 12
public 12
achievement 12
nels 12
martha 12
naturally 12
sweden 12
jun 12
restriction 12
bangkok 12
expense 12
wilson 12
impact 12
disc 12
jeff 12
carry 12
ou 12
udel 12
coordinate 12
itl 12
facial 12
bar 12
economy 12
id 12
quantificational 12
analyse 12
director 12
win 12
africa 12
essay 12
endanger 12
jone 12
meyer 12
sa 12
ammondt 12
fus 12
visa 12
indication 12
package 12
invited 12
vision 12
inscription 12
cedex 12
unify 12
dd 12
publicity 12
maus 12
agr 12
bayer 12
koningshof 12
organisation 12
via 12
eurodl 12
whparticle 12
dou 12
subir 12
lrec 12
scale 11
manuscript 11
legal 11
communicative 11
age 11
floor 11
johan 11
birmingham 11
ad 11
appreciate 11
recognize 11
finite 11
happy 11
summarize 11
rights 11
adult 11
mass 11
relatively 11
frequently 11
descriptive 11
jane 11
easily 11
engage 11
maintain 11
assign 11
georgium 11
comrie 11
brown 11
multus 11
pub 11
normal 11
female 11
aus 11
emphasis 11
assoc 11
label 11
mode 11
stand 11
reject 11
equivalent 11
methodological 11
markedness 11
kee 11
somewhat 11
secondary 11
latest 11
specialize 11
meaning 11
indium 11
indirect 11
distinguish 11
enable 11
participle 11
julium 11
white 11
connect 11
measure 11
iv 11
hiroshima 11
suffix 11
trend 11
exactly 11
nz 11
altaic 11
daniel 11
barrier 11
generate 11
switzerland 11
realization 11
pierre 11
amherst 11
kluwer 11
approx 11
valuable 11
appendix 11
equipment 11
reading 11
cfp 11
seoul 11
dure 11
agency 11
black 11
senior 11
enclose 11
keio 11
tentative 11
ibm 11
stephen 11
encode 11
ken 11
sle 11
circular 11
brighton 11
guest 11
dialog 11
andrea 11
articulation 11
willem 11
award 11
dieter 11
rise 11
brazil 11
sf 11
quantification 11
station 11
geneva 11
harmony 11
segmental 11
octobre 11
cnrs 11
asymmetry 11
csli 11
trento 11
gldv 11
cmc 11
seance 11
cz 11
highlight 11
oupusa 11
hag 11
hague 11
lagb 11
unt 11
wilk 11
binder 11
waterloo 11
mahidol 11
ecai 11
aiml 11
digital 10
textual 10
cruz 10
spring 10
buy 10
motivate 10
fourth 10
dimension 10
ontario 10
competence 10
mill 10
myself 10
oh 10
unless 10
highly 10
yes 10
perfectly 10
signature 10
mix 10
narrative 10
vita 10
newsletter 10
edward 10
love 10
etymology 10
greenberg 10
mutual 10
gopher 10
anthony 10
island 10
ci 10
gather 10
sufficient 10
eskimo 10
decade 10
terminological 10
step 10
away 10
judgment 10
passage 10
relatedness 10
stockholm 10
milwaukee 10
merely 10
global 10
spread 10
money 10
anyway 10
nothing 10
dec 10
ipp 10
gain 10
prominent 10
anywhere 10
documentation 10
comprehension 10
proto 10
tx 10
uva 10
brussel 10
den 10
thesis 10
differ 10
nostratic 10
pair 10
benefit 10
orthography 10
roman 10
bare 10
kenneth 10
roger 10
partial 10
appeal 10
experimental 10
game 10
morn 10
stefan 10
robust 10
pazienza 10
chen 10
taiwan 10
corpusbase 10
orient 10
specification 10
manfr 10
leat 10
laura 10
lisa 10
prior 10
exclusive 10
effective 10
output 10
enhance 10
construct 10
importance 10
communicate 10
symbolic 10
expertise 10
unix 10
delaware 10
frisian 10
zealand 10
quantify 10
inch 10
facilitate 10
block 10
frank 10
thereof 10
suite 10
ana 10
ot 10
insight 10
sr 10
negotiate 10
heinrich 10
moscow 10
austrium 10
viewpoint 10
est 10
bulgarian 10
basque 10
silva 10
nphil 10
unituebingen 10
creative 10
parametric 10
ucus 10
turkic 10
ensure 10
leo 10
gap 10
submissions 10
vmc 10
pal 10
parasession 10
yorick 10
insitu 10
fasl 10
confirmed 10
stendhal 10
grammaire 10
malta 10
disk 9
toronto 9
winter 9
kamp 9
uszkoreit 9
arnold 9
bitnet 9
yesno 9
yield 9
nottingham 9
provisional 9
car 9
christopher 9
haegeman 9
gb 9
adjunct 9
asl 9
mike 9
specialization 9
promotion 9
ix 9
solicit 9
suspect 9
compound 9
fine 9
ohiostate 9
truth 9
enter 9
intention 9
consistent 9
explicit 9
genetic 9
product 9
smaller 9
server 9
ucl 9
umich 9
virginium 9
enjoy 9
precede 9
rejection 9
near 9
wine 9
victorium 9
maybe 9
variant 9
broader 9
semantically 9
nevertheless 9
classify 9
probability 9
apparently 9
exclusively 9
ren 9
border 9
constrain 9
valid 9
refreshments 9
linguistik 9
ian 9
middle 9
dougla 9
listen 9
i 9
jong 9
village 9
ambiguity 9
minnesota 9
river 9
bernhard 9
phoneme 9
constitute 9
difficulty 9
behind 9
alouse 9
similarity 9
classification 9
significant 9
formalism 9
palo 9
alto 9
schwa 9
jointly 9
vu 9
null 9
bef 9
dean 9
desirable 9
esl 9
marathus 9
almost 9
geoffrey 9
configuration 9
news 9
dont 9
correction 9
respondent 9
arrival 9
former 9
government 9
population 9
audio 9
undertake 9
bulgarium 9
implement 9
scramble 9
generalize 9
contemporary 9
entitle 9
mechanism 9
uchicago 9
q 9
acknowledge 9
grammarian 9
eg 9
partially 9
royal 9
oac 9
bantu 9
ruu 9
satisfy 9
electronically 9
interact 9
hypertext 9
core 9
stay 9
mutation 9
efl 9
poland 9
prague 9
tab 9
steve 9
politeness 9
um 9
furthermore 9
operate 9
county 9
patricium 9
responsible 9
church 9
fx 9
conditional 9
interrogative 9
employ 9
technological 9
lexicography 9
except 9
mongolian 9
pkzip 9
tree 9
weak 9
informatique 9
latl 9
francai 9
parser 9
microsoft 9
kiparsky 9
hierarchy 9
sprache 9
einer 9
lin 9
universita 9
ots 9
ext 9
carol 9
architecture 9
adaptation 9
did 9
agbayanus 9
rint 9
sybesma 9
bernadette 9
keck 9
shower 9
extract 9
irst 9
rowlett 9
existential 9
wanner 9
twente 9
coling 9
comite 9
preprocess 9
provence 9
indirecte 9
cluk 9
interprtation 9
hacer 9
precio 9
milano 9
pard 9
pardeftab720 9
sl220 9
partightenfactor0 9
cf2 9
concord 8
recommend 8
apr 8
classic 8
mi 8
madrid 8
transcr 8
santa 8
elementary 8
operator 8
mac 8
debate 8
noam 8
analogy 8
stage 8
rich 8
helsinkus 8
margaret 8
ra 8
hbe 8
guy 8
girl 8
mother 8
literacy 8
memory 8
behalf 8
positive 8
mostly 8
choose 8
insert 8
device 8
employment 8
usually 8
carolina 8
nps 8
store 8
everybody 8
obviously 8
regards 8
ideal 8
authority 8
story 8
ltd 8
svo 8
moreover 8
likewise 8
dryer 8
fritz 8
compile 8
swedish 8
famous 8
excursion 8
wilcox 8
minimum 8
philosophical 8
aware 8
larger 8
serious 8
corporation 8
yang 8
realize 8
drink 8
hudson 8
promise 8
guess 8
rev 8
thompson 8
correlation 8
animal 8
newspaper 8
tour 8
sociological 8
blind 8
adjective 8
widespread 8
actor 8
lund 8
cole 8
largely 8
horn 8
worth 8
resolution 8
water 8
assimilation 8
infinitive 8
daughter 8
affix 8
karl 8
grasshopper 8
none 8
thesaurus 8
retain 8
match 8
timetable 8
uiuc 8
henry 8
restaurant 8
preparation 8
horse 8
muskogean 8
actual 8
repeat 8
estimate 8
weight 8
improvement 8
supplement 8
otago 8
fraser 8
puzzle 8
hb 8
gregory 8
volumes 8
pronounce 8
screen 8
shape 8
champaign 8
greece 8
ivan 8
christine 8
nicola 8
aisb 8
normally 8
bed 8
airport 8
conf 8
umass 8
colin 8
jennifer 8
awareness 8
welsh 8
territory 8
coverage 8
tone 8
hk 8
characterization 8
attachment 8
graphical 8
download 8
attendance 8
te 8
er 8
hop 8
club 8
br 8
expectation 8
carolyn 8
headfinal 8
donald 8
iulc 8
arlington 8
ceth 8
sgml 8
institutional 8
instructor 8
glasgow 8
anita 8
departement 8
cp 8
linguistica 8
assistance 8
stellenbosch 8
min 8
representative 8
oregon 8
prominence 8
pragmatics 8
gurt 8
mediate 8
diego 8
lehmann 8
concentrate 8
subsection 8
xi 8
delete 8
avec 8
sont 8
claude 8
paperback 8
jacque 8
definite 8
informal 8
deutsche 8
acknowledgement 8
explicitly 8
caen 8
vendredus 8
elisabeth 8
tran 8
indonesian 8
stony 8
brook 8
iatl 8
reserve 8
eine 8
favour 8
klaus 8
geoff 8
customer 8
locality 8
uciwpl 8
summit 8
crl 8
annotate 8
bernie 8
veldhoven 8
explanatory 8
brazilian 8
jose 8
diagram 8
procedural 8
chri 8
bonn 8
organizers 8
draft 8
marina 8
quus 8
sinn 8
cue 8
lpl 8
hcrc 8
weisgerber 8
rightward 8
antisymmetry 8
ip 8
situ 8
inn 8
allocate 8
directieven 8
daeleman 8
dipartimento 8
fdsl 8
layout 8
ifa 8
guerra 8
intransitive 8
emory 8
brandei 8
purdue 8
koeneman 8
metalangage 8
muni 8
emnlp 8
app 8
giorgus 8
flora 8
pound 7
helpful 7
medieval 7
espan 7
norm 7
scholarly 7
bu 7
su 7
intensive 7
admission 7
autumn 7
ample 7
cut 7
random 7
children 7
mistake 7
dirk 7
allan 7
easy 7
suppose 7
remember 7
mathematics 7
unfortunately 7
contract 7
sue 7
bite 7
complaint 7
harder 7
perform 7
ellen 7
referent 7
everyday 7
eight 7
outstand 7
politics 7
deny 7
corner 7
imagine 7
communist 7
quotation 7
characterize 7
sincerely 7
conflict 7
green 7
mccarthy 7
solve 7
increasingly 7
purely 7
chance 7
newmeyer 7
cog 7
anu 7
careful 7
albuquerque 7
unm 7
foot 7
stylistic 7
ultimate 7
physics 7
urge 7
manifestation 7
denote 7
seattle 7
tongue 7
wald 7
nation 7
freely 7
accurate 7
reflection 7
violate 7
occasionally 7
schaufele 7
exploit 7
sandra 7
species 7
omit 7
collaboration 7
lincoln 7
genitive 7
qs 7
mid 7
flow 7
contrary 7
capable 7
repetition 7
spend 7
andre 7
bangor 7
inversion 7
coordination 7
nice 7
apart 7
prove 7
regional 7
boston 7
portion 7
lightfoot 7
manaster 7
ramer 7
subgroup 7
reliable 7
priority 7
